-0.84983,-0.35724,0
-0.84227,-0.36448,0
-0.83457,-0.37157,0
-0.82671,-0.3785,0
-0.81871,-0.38526,0
-0.81057,-0.39185,0
-0.8023,-0.39826,0
-0.79389,-0.40451,0
-0.78536,-0.41057,0
-0.7767,-0.41646,0
-0.76791,-0.42216,0
-0.75901,-0.42768,0
-0.75,-0.43301,0
-0.74088,-0.43815,0
-0.73165,-0.4431,0
-0.72232,-0.44786,0
-0.71289,-0.45241,0
-0.70337,-0.45677,0
-0.69376,-0.46093,0
-0.68406,-0.46489,0
-0.67429,-0.46864,0
-0.66443,-0.47219,0
-0.65451,-0.47553,0
-0.64452,-0.47866,0
-0.63446,-0.48158,0
-0.62434,-0.48429,0
-0.61418,-0.48679,0
-0.60396,-0.48907,0
-0.59369,-0.49114,0
-0.58338,-0.493,0
-0.57304,-0.49464,0
-0.56267,-0.49606,0
-0.55226,-0.49726,0
-0.54184,-0.49825,0
-0.5314,-0.49901,0
-0.52094,-0.49956,0
-0.51047,-0.49989,0
-0.5,-0.5,0
-0.48953,-0.49989,0
-0.47906,-0.49956,0
-0.4686,-0.49901,0
-0.45816,-0.49825,0
-0.44774,-0.49726,0
-0.43733,-0.49606,0
-0.42696,-0.49464,0
-0.41662,-0.493,0
-0.40631,-0.49114,0
-0.39604,-0.48907,0
-0.38582,-0.48679,0
-0.37566,-0.48429,0
-0.36554,-0.48158,0
-0.35548,-0.47866,0
-0.34549,-0.47553,0
-0.33557,-0.47219,0
-0.32571,-0.46864,0
-0.31594,-0.46489,0
-0.30624,-0.46093,0
-0.29663,-0.45677,0
-0.28711,-0.45241,0
-0.27768,-0.44786,0
-0.26835,-0.4431,0
-0.25912,-0.43815,0
-0.25,-0.43301,0
-0.24099,-0.42768,0
-0.23209,-0.42216,0
-0.2233,-0.41646,0
-0.21464,-0.41057,0
-0.20611,-0.40451,0
-0.1977,-0.39826,0
-0.18943,-0.39185,0
-0.18129,-0.38526,0
-0.17329,-0.3785,0
-0.16543,-0.37157,0
-0.15773,-0.36448,0
-0.15017,-0.35724,0
-0.14276,-0.34983,0
-0.13552,-0.34227,0
-0.12843,-0.33457,0
-0.1215,-0.32671,0
-0.11474,-0.31871,0
-0.10815,-0.31057,0
-0.10174,-0.3023,0
-0.095492,-0.29389,0
-0.089425,-0.28536,0
-0.083539,-0.2767,0
-0.077836,-0.26791,0
-0.072318,-0.25901,0
-0.066987,-0.25,0
-0.061847,-0.24088,0
-0.056898,-0.23165,0
-0.052144,-0.22232,0
-0.047586,-0.21289,0
-0.043227,-0.20337,0
-0.039068,-0.19376,0
-0.035112,-0.18406,0
-0.031359,-0.17429,0
-0.027812,-0.16443,0
-0.024472,-0.15451,0
-0.02134,-0.14452,0
-0.018419,-0.13446,0
-0.015708,-0.12434,0
-0.013211,-0.11418,0
-0.010926,-0.10396,0
-0.0088564,-0.093691,0
-0.007002,-0.083384,0
-0.0053638,-0.073042,0
-0.0039426,-0.062667,0
-0.0027391,-0.052264,0
-0.0017536,-0.041839,0
-0.00098664,-0.031395,0
-0.00043858,-0.020938,0
-0.00010966,-0.010471,0
0,-1.2246e-16,0
